request_id,timestamp,service,endpoint,method,status_code,latency_ms
req-007173,2026-03-03T20:15:29Z,auth,/v1/login,POST,201,31
req-007345,2026-03-03T22:37:06Z,checkout,/v1/pay,POST,200,118
req-004561,2026-03-02T19:45:34Z,catalog,/v1/items,GET,200,68
req-005524,2026-03-03T04:59:24Z,catalog,/v1/items,GET,200,47
req-000971,2026-03-01T09:11:50Z,catalog,/v1/items,GET,200,77
req-003776,2026-03-02T12:11:45Z,search,/v1/query,GET,400,1678
req-002840,2026-03-02T03:49:23Z,auth,/v1/login,POST,500,67
req-002488,2026-03-01T23:50:17Z,auth,/v1/session,GET,204,54
req-004197,2026-03-02T16:25:30Z,auth,/v1/login,POST,200,170
req-001424,2026-03-01T13:56:34Z,catalog,/v1/items,PUT,204,82
req-000341,2026-03-01T03:45:09Z,search,/v1/query,GET,204,298
req-005635,2026-03-03T05:21:57Z,catalog,/v1/items,GET,204,70
req-004515,2026-03-02T19:57:01Z,search,/v1/query,GET,200,173
req-006329,2026-03-03T12:57:27Z,auth,/v1/login,POST,200,89
req-006589,2026-03-03T14:57:33Z,catalog,/v1/items,GET,200,82
req-002087,2026-03-01T20:57:12Z,checkout,/v1/pay,POST,204,465
req-005947,2026-03-03T08:39:56Z,catalog,/v1/items,GET,200,54
req-004849,2026-03-02T22:15:22Z,auth,/v1/login,POST,200,12
req-005284,2026-03-03T02:22:29Z,catalog,/v1/items,GET,200,61
req-004667,2026-03-02T20:39:24Z,catalog,/v1/items,GET,200,123
req-001090,2026-03-01T10:01:48Z,catalog,/v1/items,GET,201,69
req-004419,2026-03-02T18:11:16Z,auth,/v1/login,POST,201,80
req-003261,2026-03-02T07:25:48Z,auth,/v1/login,POST,204,79
req-000268,2026-03-01T02:14:22Z,catalog,/v1/items,GET,200,59
req-001206,2026-03-01T11:12:15Z,catalog,/v1/items,PUT,201,79
req-005522,2026-03-03T04:25:55Z,catalog,/v1/items,GET,201,36
req-005648,2026-03-03T05:10:58Z,auth,/v1/session,GET,204,46
req-001153,2026-03-01T11:18:44Z,auth,/v1/login,POST,200,92
req-004682,2026-03-02T20:01:15Z,catalog,/v1/items,PUT,200,99
req-004461,2026-03-02T18:34:58Z,catalog,/v1/items,GET,204,55
req-003361,2026-03-02T08:24:54Z,auth,/v1/login,POST,204,82
req-003972,2026-03-02T14:34:29Z,checkout,/v1/pay,POST,200,162
req-006475,2026-03-03T13:05:32Z,catalog,/v1/items,GET,200,45
req-002480,2026-03-01T23:48:12Z,catalog,/v1/items,GET,200,56
req-006587,2026-03-03T14:50:09Z,catalog,/v1/items,GET,200,61
req-001363,2026-03-01T13:56:36Z,auth,/v1/login,POST,200,84
req-004145,2026-03-02T15:24:14Z,catalog,/v1/items,GET,201,51
req-005192,2026-03-03T01:48:34Z,catalog,/v1/items,GET,204,50
req-005235,2026-03-03T02:52:23Z,search,/v1/query,GET,200,158
req-001992,2026-03-01T19:47:59Z,billing,/v1/invoices,GET,201,417
req-001730,2026-03-01T16:20:17Z,catalog,/v1/items,GET,200,72
req-007391,2026-03-03T22:11:33Z,catalog,/v1/items,GET,201,76
req-002937,2026-03-02T04:14:15Z,auth,/v1/login,POST,200,80
req-005748,2026-03-03T06:24:40Z,catalog,/v1/items,PUT,201,52
req-000698,2026-03-01T06:36:16Z,catalog,/v1/items,PUT,204,61
req-005147,2026-03-03T01:36:24Z,auth,/v1/login,POST,201,109
req-003656,2026-03-02T11:32:49Z,billing,/v1/invoices,GET,200,347
req-002140,2026-03-01T20:51:15Z,catalog,/v1/items,GET,200,58
req-006845,2026-03-03T17:18:16Z,auth,/v1/login,POST,201,90
req-006224,2026-03-03T11:05:09Z,auth,/v1/login,POST,201,108
req-001603,2026-03-01T15:04:04Z,catalog,/v1/items,GET,200,49
req-001887,2026-03-01T18:36:27Z,billing,/v1/invoices,GET,200,310
req-003119,2026-03-02T06:34:44Z,search,/v1/query,GET,200,257
req-000529,2026-03-01T05:03:47Z,billing,/v1/invoices,GET,200,1850
req-005184,2026-03-03T01:01:46Z,catalog,/v1/items,GET,200,43
req-005520,2026-03-03T04:55:42Z,catalog,/v1/items,GET,200,65
req-004960,2026-03-02T23:26:58Z,catalog,/v1/items,GET,204,86
req-007580,2026-03-01T20:52:00Z,billing,/v1/refund,POST,200,219
req-003601,2026-03-02T10:40:37Z,catalog,/v1/items,GET,200,71
req-005708,2026-03-03T06:47:48Z,catalog,/v1/items,GET,201,78
req-007408,2026-03-03T22:56:36Z,catalog,/v1/items,GET,200,33
req-001845,2026-03-01T17:59:56Z,catalog,/v1/items,GET,204,48
req-002415,2026-03-01T23:08:13Z,search,/v1/query,GET,200,224
req-005808,2026-03-03T07:01:25Z,auth,/v1/login,POST,201,86
req-005506,2026-03-03T04:34:27Z,catalog,/v1/items,GET,201,53
req-006766,2026-03-03T16:31:45Z,catalog,/v1/items,GET,201,70
req-005996,2026-03-03T09:08:17Z,search,/v1/query,GET,200,351
req-003494,2026-03-02T09:36:52Z,catalog,/v1/items,GET,200,48
req-005327,2026-03-03T03:14:27Z,checkout,/v1/pay,POST,200,139
req-002604,2026-03-02T01:17:50Z,checkout,/v1/pay,POST,503,202
req-001783,2026-03-01T17:06:16Z,search,/v1/query,GET,201,454
req-000718,2026-03-01T07:03:13Z,checkout,/v1/pay,POST,200,193
req-002643,2026-03-02T01:51:25Z,auth,/v1/login,POST,204,97
req-006030,2026-03-03T09:45:43Z,catalog,/v1/items,GET,201,58
req-001698,2026-03-01T16:35:18Z,auth,/v1/login,POST,200,98
req-002573,2026-03-02T00:43:55Z,catalog,/v1/items,GET,403,99
req-002445,2026-03-01T23:12:52Z,auth,/v1/login,POST,201,53
req-000200,2026-03-01T01:47:02Z,auth,/v1/session,GET,200,28
req-000829,2026-03-01T08:57:45Z,billing,/v1/invoices,GET,200,305
req-003883,2026-03-02T13:18:43Z,search,/v1/query,GET,200,351
req-001379,2026-03-01T13:45:24Z,auth,/v1/login,POST,200,87
req-001927,2026-03-01T18:37:30Z,catalog,/v1/items,GET,200,79
req-001686,2026-03-01T16:47:39Z,auth,/v1/login,POST,201,88
req-006026,2026-03-03T09:19:23Z,catalog,/v1/items,GET,200,70
req-006680,2026-03-03T15:41:59Z,catalog,/v1/items,GET,204,66
req-000121,2026-03-01T01:05:38Z,billing,/v1/invoices,GET,200,447
req-002679,2026-03-02T01:43:40Z,catalog,/v1/items,PUT,200,202
req-004584,2026-03-02T20:19:04Z,checkout,/v1/pay,POST,504,479
req-005970,2026-03-03T09:57:09Z,checkout,/v1/pay,POST,401,157
req-001937,2026-03-01T18:20:49Z,catalog,/v1/items,GET,200,77
req-004428,2026-03-02T18:37:00Z,auth,/v1/login,POST,201,49
req-002993,2026-03-02T04:28:35Z,search,/v1/cache,DELETE,200,56
req-004841,2026-03-02T22:59:57Z,auth,/v1/login,POST,201,88
req-001448,2026-03-01T14:05:55Z,checkout,/v1/pay,POST,504,172
req-005421,2026-03-03T03:58:37Z,catalog,/v1/items,PUT,200,88
req-006887,2026-03-03T17:35:53Z,catalog,/v1/items,GET,200,124
req-000827,2026-03-01T08:41:28Z,billing,/v1/invoices,GET,200,515
req-002677,2026-03-02T01:55:37Z,catalog,/v1/items,PUT,200,36
req-007464,2026-03-03T23:04:35Z,search,/v1/query,GET,503,462
req-000852,2026-03-01T08:59:43Z,auth,/v1/login,POST,200,115
req-001672,2026-03-01T16:12:12Z,billing,/v1/invoices,GET,200,371
req-003636,2026-03-02T10:02:25Z,auth,/v1/session,GET,201,90
req-002109,2026-03-01T20:26:56Z,search,/v1/query,GET,201,531
req-006772,2026-03-03T16:39:24Z,catalog,/v1/items,GET,200,73
req-000232,2026-03-01T02:59:01Z,search,/v1/query,GET,200,447
req-006955,2026-03-03T18:00:09Z,auth,/v1/login,POST,200,53
req-005591,2026-03-03T05:52:47Z,auth,/v1/login,POST,201,86
req-006002,2026-03-03T09:18:35Z,auth,/v1/login,POST,200,51
req-005474,2026-03-03T04:05:07Z,auth,/v1/login,POST,204,72
req-000759,2026-03-01T07:44:31Z,auth,/v1/login,POST,200,40
req-004205,2026-03-02T16:07:19Z,auth,/v1/login,POST,200,105
req-001572,2026-03-01T15:20:40Z,search,/v1/query,GET,200,468
req-003929,2026-03-02T13:09:52Z,catalog,/v1/items,GET,200,47
req-004837,2026-03-02T22:57:58Z,auth,/v1/login,POST,200,34
req-005871,2026-03-03T08:55:04Z,checkout,/v1/pay,POST,200,149
req-000883,2026-03-01T08:04:38Z,catalog,/v1/items,GET,201,93
req-007249,2026-03-03T21:00:49Z,billing,/v1/invoices,GET,200,370
req-001075,2026-03-01T10:23:42Z,catalog,/v1/items,GET,200,51
req-002471,2026-03-01T23:05:23Z,catalog,/v1/items,GET,200,74
req-005569,2026-03-03T05:32:55Z,billing,/v1/invoices,GET,200,430
req-001524,2026-03-01T14:51:50Z,catalog,/v1/items,GET,201,68
req-000810,2026-03-01T08:34:08Z,checkout,/v1/pay,POST,204,228
req-001189,2026-03-01T11:18:02Z,catalog,/v1/items,GET,200,69
req-001484,2026-03-01T14:53:26Z,auth,/v1/login,POST,200,102
req-007015,2026-03-03T18:42:01Z,auth,/v1/session,GET,204,34
req-002240,2026-03-01T21:26:06Z,catalog,/v1/items,GET,200,43
req-005802,2026-03-03T07:39:03Z,auth,/v1/login,POST,204,56
req-002225,2026-03-01T21:32:34Z,auth,/v1/login,POST,200,34
req-007510,2026-03-03T23:02:16Z,catalog,/v1/items,GET,200,110
req-003846,2026-03-02T12:33:58Z,auth,/v1/session,GET,204,17
req-003834,2026-03-02T12:19:59Z,catalog,/v1/items,GET,401,30
req-004076,2026-03-02T15:21:46Z,checkout,/v1/pay,POST,200,278
req-000981,2026-03-01T09:25:57Z,catalog,/v1/items,GET,200,55
req-001619,2026-03-01T15:21:57Z,catalog,/v1/items,GET,201,51
req-003522,2026-03-02T09:11:35Z,catalog,/v1/items,PUT,201,94
req-006756,2026-03-03T16:24:50Z,auth,/v1/login,POST,500,92
req-006983,2026-03-03T18:46:01Z,catalog,/v1/items,GET,200,14
req-000849,2026-03-01T08:21:22Z,auth,/v1/login,POST,200,74
req-004974,2026-03-02T23:48:40Z,catalog,/v1/items,GET,200,42
req-002432,2026-03-01T23:38:36Z,auth,/v1/login,POST,201,58
req-006750,2026-03-03T16:17:00Z,auth,/v1/login,POST,200,93
req-002064,2026-03-01T19:12:40Z,catalog,/v1/items,PUT,200,46
req-005570,2026-03-03T05:21:49Z,billing,/v1/invoices,GET,400,443
req-001615,2026-03-01T15:56:39Z,catalog,/v1/items,GET,201,57
req-002204,2026-03-01T21:42:54Z,search,/v1/query,GET,200,435
req-006046,2026-03-03T09:19:49Z,catalog,/v1/items,GET,204,44
req-000038,2026-03-01T00:03:03Z,auth,/v1/login,POST,204,71
req-005462,2026-03-03T04:01:26Z,search,/v1/query,GET,201,607
req-007038,2026-03-03T19:18:06Z,billing,/v1/invoices,GET,201,350
req-001921,2026-03-01T18:33:57Z,catalog,/v1/items,GET,200,38
req-002371,2026-03-01T22:57:41Z,catalog,/v1/items,GET,204,71
req-000854,2026-03-01T08:59:47Z,auth,/v1/login,POST,204,88
req-005623,2026-03-03T05:09:18Z,catalog,/v1/items,GET,200,56
req-002847,2026-03-02T03:51:41Z,catalog,/v1/items,GET,201,71
req-006497,2026-03-03T13:24:53Z,auth,/v1/session,GET,204,48
req-006565,2026-03-03T14:24:09Z,catalog,/v1/items,GET,200,59
req-005811,2026-03-03T07:02:18Z,auth,/v1/login,POST,200,92
req-004687,2026-03-02T20:28:31Z,catalog,/v1/items,PUT,200,99
req-002510,2026-03-02T00:59:25Z,checkout,/v1/pay,POST,200,295
req-002251,2026-03-01T21:42:12Z,catalog,/v1/items,GET,200,76
req-006543,2026-03-03T14:24:20Z,auth,/v1/login,POST,200,72
req-001617,2026-03-01T15:45:38Z,catalog,/v1/items,GET,401,80
req-001130,2026-03-01T11:33:05Z,checkout,/v1/pay,POST,201,303
req-007589,2026-03-01T21:28:00Z,billing,/v1/refund,POST,200,246
req-006068,2026-03-03T09:04:15Z,search,/v1/cache,DELETE,201,38
req-000504,2026-03-01T04:10:56Z,search,/v1/cache,DELETE,200,54
req-003326,2026-03-02T08:44:12Z,checkout,/v1/pay,POST,504,157
req-003628,2026-03-02T10:44:00Z,catalog,/v1/items,PUT,200,91
req-006815,2026-03-03T17:50:33Z,checkout,/v1/pay,POST,200,251
req-003379,2026-03-02T08:47:20Z,catalog,/v1/items,GET,201,80
req-003106,2026-03-02T06:03:03Z,checkout,/v1/pay,POST,201,163
req-004891,2026-03-02T22:48:54Z,auth,/v1/session,GET,200,35
req-006686,2026-03-03T15:55:17Z,catalog,/v1/items,GET,201,74
req-007022,2026-03-03T19:29:03Z,checkout,/v1/pay,POST,200,261
req-006163,2026-03-03T10:27:29Z,catalog,/v1/items,PUT,201,101
req-005069,2026-03-03T00:05:56Z,catalog,/v1/items,GET,200,68
req-005080,2026-03-03T00:24:56Z,catalog,/v1/items,GET,200,84
req-007237,2026-03-03T21:01:55Z,checkout,/v1/pay,POST,200,141
req-002955,2026-03-02T04:42:17Z,catalog,/v1/items,GET,204,71
req-005316,2026-03-03T02:15:44Z,auth,/v1/session,GET,301,33
req-003445,2026-03-02T09:53:44Z,checkout,/v1/pay,POST,201,420
req-006041,2026-03-03T09:03:45Z,catalog,/v1/items,GET,201,82
req-003753,2026-03-02T12:01:06Z,checkout,/v1/pay,POST,200,225
req-003099,2026-03-02T06:39:38Z,checkout,/v1/pay,POST,204,170
req-000519,2026-03-01T05:57:54Z,checkout,/v1/pay,POST,204,223
req-006454,2026-03-03T13:28:44Z,catalog,/v1/items,GET,204,51
req-002788,2026-03-02T02:40:47Z,search,/v1/cache,DELETE,201,40
req-004167,2026-03-02T16:57:34Z,checkout,/v1/pay,POST,503,228
req-005443,2026-03-03T04:12:41Z,checkout,/v1/pay,POST,200,228
req-005694,2026-03-03T06:13:43Z,auth,/v1/login,POST,204,100
req-004754,2026-03-02T21:38:29Z,auth,/v1/login,POST,200,66
req-003545,2026-03-02T10:27:41Z,checkout,/v1/pay,POST,200,235
req-001781,2026-03-01T17:58:09Z,search,/v1/query,GET,504,247
req-007557,2026-03-01T10:15:00Z,checkout,/v1/cart,GET,500,155
req-006352,2026-03-03T12:37:26Z,catalog,/v1/items,GET,200,90
req-000445,2026-03-01T04:49:04Z,auth,/v1/login,POST,200,123
req-002990,2026-03-02T04:36:04Z,search,/v1/cache,DELETE,200,53
req-002701,2026-03-02T02:20:50Z,checkout,/v1/pay,POST,204,145
req-003274,2026-03-02T07:37:07Z,catalog,/v1/items,GET,400,79
req-002156,2026-03-01T20:10:02Z,catalog,/v1/items,GET,201,70
req-006894,2026-03-03T17:22:19Z,catalog,/v1/items,GET,201,59
req-000715,2026-03-01T07:35:27Z,checkout,/v1/pay,POST,200,122
req-005815,2026-03-03T07:03:46Z,catalog,/v1/items,GET,200,63
req-007551,2026-03-03T23:47:19Z,search,/v1/cache,DELETE,201,48
req-000973,2026-03-01T09:39:34Z,catalog,/v1/items,GET,200,36
req-004697,2026-03-02T21:54:54Z,checkout,/v1/pay,POST,201,171
req-006037,2026-03-03T09:49:37Z,catalog,/v1/items,GET,201,57
req-001584,2026-03-01T15:23:09Z,auth,/v1/login,POST,200,92
req-001271,2026-03-01T12:26:23Z,auth,/v1/login,POST,201,169
req-003715,2026-03-02T11:35:38Z,catalog,/v1/items,GET,204,55
req-000032,2026-03-01T00:21:51Z,search,/v1/query,GET,200,396
req-005394,2026-03-03T03:17:44Z,catalog,/v1/items,GET,200,64
req-001103,2026-03-01T10:30:08Z,catalog,/v1/items,GET,201,54
req-007504,2026-03-03T23:06:43Z,catalog,/v1/items,GET,200,73
req-007508,2026-03-03T23:43:01Z,catalog,/v1/items,GET,200,93
req-004195,2026-03-02T16:55:54Z,auth,/v1/login,POST,200,86
req-000766,2026-03-01T07:12:06Z,auth,/v1/login,POST,201,81
req-005573,2026-03-03T05:08:37Z,search,/v1/query,GET,204,433
req-000539,2026-03-01T05:36:49Z,search,/v1/query,GET,200,395
req-003924,2026-03-02T13:17:20Z,catalog,/v1/items,GET,200,71
req-002498,2026-03-02T00:54:26Z,checkout,/v1/pay,POST,204,255
req-006094,2026-03-03T10:31:48Z,billing,/v1/invoices,GET,200,309
req-003237,2026-03-02T07:55:59Z,search,/v1/query,GET,200,103
req-007378,2026-03-03T22:34:15Z,auth,/v1/login,POST,200,75
req-004711,2026-03-02T21:30:33Z,checkout,/v1/pay,POST,200,199
req-005255,2026-03-03T02:52:26Z,auth,/v1/login,POST,200,48
req-001221,2026-03-01T12:52:38Z,checkout,/v1/pay,POST,200,300
req-002652,2026-03-02T01:13:44Z,catalog,/v1/items,GET,200,53
req-003804,2026-03-02T12:06:25Z,catalog,/v1/items,GET,204,46
req-002794,2026-03-02T03:51:39Z,checkout,/v1/pay,POST,204,238
req-006025,2026-03-03T09:39:02Z,catalog,/v1/items,GET,204,65
req-000039,2026-03-01T00:32:05Z,auth,/v1/login,POST,200,80
req-005911,2026-03-03T08:42:03Z,auth,/v1/login,POST,201,62
req-003491,2026-03-02T09:01:26Z,catalog,/v1/items,GET,200,73
req-003484,2026-03-02T09:30:58Z,catalog,/v1/items,GET,200,62
req-004761,2026-03-02T21:16:08Z,catalog,/v1/items,GET,200,42
req-001633,2026-03-01T15:43:09Z,catalog,/v1/items,GET,200,56
req-001842,2026-03-01T17:41:57Z,catalog,/v1/items,GET,200,36
req-000871,2026-03-01T08:53:44Z,catalog,/v1/items,GET,200,48
req-002663,2026-03-02T01:58:11Z,catalog,/v1/items,GET,200,64
req-006417,2026-03-03T13:19:46Z,search,/v1/query,GET,200,1456
req-004857,2026-03-02T22:53:18Z,catalog,/v1/items,GET,204,57
req-002427,2026-03-01T23:01:04Z,auth,/v1/login,POST,200,79
req-006349,2026-03-03T12:02:39Z,catalog,/v1/items,GET,200,35
req-001422,2026-03-01T13:36:03Z,catalog,/v1/items,PUT,201,99
req-003269,2026-03-02T07:02:32Z,catalog,/v1/items,GET,204,95
req-004479,2026-03-02T18:38:55Z,auth,/v1/session,GET,200,42
req-000035,2026-03-01T00:30:13Z,auth,/v1/login,POST,200,95
req-003458,2026-03-02T09:47:12Z,search,/v1/query,GET,201,267
req-000562,2026-03-01T05:14:44Z,auth,/v1/login,POST,200,80
req-006401,2026-03-03T13:44:30Z,checkout,/v1/pay,POST,200,266
req-006396,2026-03-03T13:24:03Z,checkout,/v1/pay,POST,502,207
req-005754,2026-03-03T06:06:29Z,auth,/v1/session,GET,200,29
req-002771,2026-03-02T02:38:56Z,catalog,/v1/items,GET,200,53
req-003233,2026-03-02T07:44:37Z,search,/v1/query,GET,204,407
req-005449,2026-03-03T04:44:29Z,billing,/v1/invoices,GET,201,482
req-005773,2026-03-03T07:48:03Z,billing,/v1/invoices,GET,200,424
req-000700,2026-03-01T06:16:04Z,catalog,/v1/items,PUT,200,70
req-007111,2026-03-03T19:47:52Z,catalog,/v1/items,PUT,204,79
req-002962,2026-03-02T04:23:20Z,catalog,/v1/items,GET,200,151
req-002078,2026-03-01T19:20:47Z,search,/v1/cache,DELETE,200,46
req-003626,2026-03-02T10:16:10Z,catalog,/v1/items,GET,204,72
req-004643,2026-03-02T20:26:11Z,auth,/v1/login,POST,201,82
req-001523,2026-03-01T14:31:06Z,catalog,/v1/items,GET,200,54
req-006368,2026-03-03T12:31:44Z,catalog,/v1/items,GET,200,73
req-001537,2026-03-01T14:13:03Z,catalog,/v1/items,PUT,404,83
req-004739,2026-03-02T21:10:58Z,auth,/v1/login,POST,200,85
req-005067,2026-03-03T00:18:39Z,catalog,/v1/items,GET,201,41
req-006799,2026-03-03T16:27:11Z,auth,/v1/session,GET,204,50
req-000790,2026-03-01T07:35:25Z,catalog,/v1/items,GET,201,65
req-006367,2026-03-03T12:08:45Z,catalog,/v1/items,GET,204,60
req-000412,2026-03-01T04:17:14Z,checkout,/v1/pay,POST,201,229
req-002623,2026-03-02T01:24:24Z,auth,/v1/login,POST,201,109
req-001197,2026-03-01T11:50:49Z,catalog,/v1/items,GET,200,41
req-001951,2026-03-01T18:15:20Z,catalog,/v1/items,GET,200,66
req-002854,2026-03-02T03:56:52Z,catalog,/v1/items,GET,200,87
req-002584,2026-03-02T00:39:28Z,catalog,/v1/items,PUT,204,85
req-006558,2026-03-03T14:20:54Z,auth,/v1/login,POST,200,94
req-000835,2026-03-01T08:54:31Z,search,/v1/query,GET,404,459
req-001210,2026-03-01T11:40:32Z,catalog,/v1/items,PUT,200,95
req-001519,2026-03-01T14:14:56Z,catalog,/v1/items,GET,200,33
req-007418,2026-03-03T22:22:01Z,catalog,/v1/items,GET,200,78
req-003968,2026-03-02T14:55:49Z,checkout,/v1/pay,POST,204,276
req-005785,2026-03-03T07:13:38Z,search,/v1/query,GET,200,410
req-005824,2026-03-03T07:09:24Z,catalog,/v1/items,GET,201,123
req-005766,2026-03-03T07:43:52Z,checkout,/v1/pay,POST,200,317
req-005649,2026-03-03T05:54:40Z,auth,/v1/session,GET,201,49
req-001097,2026-03-01T10:39:27Z,catalog,/v1/items,GET,200,56
req-006532,2026-03-03T14:55:43Z,search,/v1/query,GET,200,339
req-001906,2026-03-01T18:49:02Z,auth,/v1/login,POST,204,102
req-004003,2026-03-02T14:05:58Z,auth,/v1/login,POST,204,91
req-007171,2026-03-03T20:10:10Z,auth,/v1/login,POST,201,102
req-001115,2026-03-01T10:55:09Z,auth,/v1/session,GET,302,40
req-002122,2026-03-01T20:57:56Z,auth,/v1/login,POST,204,95
req-004934,2026-03-02T23:35:14Z,search,/v1/query,GET,204,332
req-002945,2026-03-02T04:59:39Z,auth,/v1/login,POST,200,87
req-003965,2026-03-02T14:18:10Z,checkout,/v1/pay,POST,200,154
req-001522,2026-03-01T14:45:49Z,catalog,/v1/items,GET,204,78
req-001041,2026-03-01T10:22:30Z,search,/v1/query,GET,201,155
req-002698,2026-03-02T02:37:31Z,checkout,/v1/pay,POST,200,449
req-002476,2026-03-01T23:49:40Z,catalog,/v1/items,GET,204,70
req-006371,2026-03-03T12:07:05Z,catalog,/v1/items,GET,200,57
req-002202,2026-03-01T21:53:11Z,billing,/v1/invoices,GET,201,382
req-001201,2026-03-01T11:25:37Z,catalog,/v1/items,GET,200,40
req-003585,2026-03-02T10:38:57Z,auth,/v1/login,POST,404,69
req-001450,2026-03-01T14:19:07Z,checkout,/v1/pay,POST,200,222
req-005925,2026-03-03T08:15:10Z,catalog,/v1/items,GET,200,65
req-003228,2026-03-02T07:45:00Z,billing,/v1/invoices,GET,200,342
req-001894,2026-03-01T18:41:11Z,search,/v1/query,GET,204,451
req-007020,2026-03-03T19:07:34Z,checkout,/v1/pay,POST,200,256
req-005120,2026-03-03T01:48:22Z,billing,/v1/invoices,GET,404,557
req-000160,2026-03-01T01:46:43Z,catalog,/v1/items,GET,204,60
req-002153,2026-03-01T20:37:49Z,catalog,/v1/items,GET,204,53
req-000512,2026-03-01T05:18:52Z,checkout,/v1/pay,POST,200,240
req-006729,2026-03-03T16:51:33Z,billing,/v1/invoices,GET,200,421
req-007065,2026-03-03T19:01:42Z,auth,/v1/login,POST,200,83
req-004377,2026-03-02T18:59:06Z,checkout,/v1/pay,POST,204,265
req-004914,2026-03-02T23:45:40Z,checkout,/v1/pay,POST,200,103
req-000253,2026-03-01T02:40:25Z,auth,/v1/login,POST,200,97
req-006154,2026-03-03T10:01:06Z,catalog,/v1/items,GET,201,47
req-004147,2026-03-02T15:54:02Z,catalog,/v1/items,PUT,200,75
req-006549,2026-03-03T14:07:46Z,auth,/v1/login,POST,201,86
req-004830,2026-03-02T22:22:52Z,search,/v1/query,GET,200,308
req-000209,2026-03-01T02:19:50Z,checkout,/v1/pay,POST,204,244
req-004106,2026-03-02T15:05:41Z,auth,/v1/login,POST,200,68
req-005446,2026-03-03T04:07:12Z,checkout,/v1/pay,POST,503,278
req-000617,2026-03-01T05:55:49Z,search,/v1/cache,DELETE,200,44
req-003412,2026-03-02T08:18:44Z,catalog,/v1/items,GET,200,75
req-005465,2026-03-03T04:48:14Z,auth,/v1/login,POST,200,102
req-005167,2026-03-03T01:30:33Z,catalog,/v1/items,GET,200,57
req-006982,2026-03-03T18:26:13Z,catalog,/v1/items,GET,200,72
req-004116,2026-03-02T15:15:37Z,auth,/v1/login,POST,201,41
req-005012,2026-03-03T00:39:42Z,checkout,/v1/pay,POST,502,259
req-002832,2026-03-02T03:22:43Z,auth,/v1/login,POST,200,107
req-005055,2026-03-03T00:50:09Z,auth,/v1/login,POST,200,51
req-006406,2026-03-03T13:09:24Z,checkout,/v1/pay,POST,200,158
req-000701,2026-03-01T06:14:51Z,catalog,/v1/items,PUT,204,84
req-004220,2026-03-02T16:44:02Z,catalog,/v1/items,GET,204,38
req-006539,2026-03-03T14:46:32Z,search,/v1/query,GET,200,374
req-001425,2026-03-01T13:53:47Z,catalog,/v1/items,PUT,504,89
req-003862,2026-03-02T13:49:28Z,checkout,/v1/pay,POST,204,226
req-005563,2026-03-03T05:59:28Z,billing,/v1/invoices,GET,200,254
req-000244,2026-03-01T02:08:04Z,auth,/v1/login,POST,200,81
req-002535,2026-03-02T00:57:22Z,auth,/v1/login,POST,200,101
req-006161,2026-03-03T10:22:07Z,catalog,/v1/items,GET,200,64
req-001158,2026-03-01T11:57:09Z,auth,/v1/login,POST,204,54
req-001756,2026-03-01T17:21:17Z,checkout,/v1/pay,POST,200,170
req-004185,2026-03-02T16:18:15Z,search,/v1/query,GET,204,416
req-004704,2026-03-02T21:19:17Z,checkout,/v1/pay,POST,500,129
req-005989,2026-03-03T09:31:48Z,search,/v1/query,GET,504,230
req-003238,2026-03-02T07:31:53Z,search,/v1/query,GET,200,1750
req-002020,2026-03-01T19:05:00Z,auth,/v1/login,POST,200,31
req-006233,2026-03-03T11:30:20Z,auth,/v1/login,POST,204,159
req-007316,2026-03-03T21:54:46Z,catalog,/v1/items,GET,201,57
req-005972,2026-03-03T09:05:40Z,checkout,/v1/pay,POST,502,197
req-002019,2026-03-01T19:46:17Z,auth,/v1/login,POST,200,109
req-005004,2026-03-03T00:29:13Z,checkout,/v1/pay,POST,200,144
req-001032,2026-03-01T10:22:24Z,checkout,/v1/pay,POST,201,248
req-006074,2026-03-03T10:33:02Z,checkout,/v1/pay,POST,200,148
req-003413,2026-03-02T08:25:58Z,catalog,/v1/items,GET,200,84
req-004086,2026-03-02T15:37:30Z,search,/v1/query,GET,200,245
req-001293,2026-03-01T12:38:51Z,catalog,/v1/items,GET,204,69
req-002131,2026-03-01T20:33:57Z,catalog,/v1/items,GET,200,71
req-002685,2026-03-02T01:47:50Z,auth,/v1/session,GET,302,57
req-004675,2026-03-02T20:23:10Z,catalog,/v1/items,GET,200,39
req-002281,2026-03-01T22:50:06Z,checkout,/v1/pay,POST,200,441
req-007168,2026-03-03T20:24:41Z,auth,/v1/login,POST,204,149
req-004124,2026-03-02T15:26:16Z,catalog,/v1/items,GET,201,41
req-005763,2026-03-03T07:57:15Z,checkout,/v1/pay,POST,504,168
req-005930,2026-03-03T08:37:08Z,catalog,/v1/items,GET,204,62
req-003340,2026-03-02T08:35:55Z,billing,/v1/invoices,GET,200,428
req-005614,2026-03-03T05:25:51Z,catalog,/v1/items,GET,200,45
req-001179,2026-03-01T11:21:15Z,catalog,/v1/items,GET,204,59
req-007286,2026-03-03T21:59:15Z,catalog,/v1/items,GET,200,57
req-001438,2026-03-01T14:26:47Z,checkout,/v1/pay,POST,200,371
req-004742,2026-03-02T21:01:30Z,auth,/v1/login,POST,201,180
req-001866,2026-03-01T17:16:12Z,search,/v1/cache,DELETE,201,43
req-004660,2026-03-02T20:23:56Z,catalog,/v1/items,GET,204,48
req-004087,2026-03-02T15:07:43Z,search,/v1/query,GET,201,434
